packet_number,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
11685,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11686,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11687,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11688,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11689,Authentication,68,34,-26,920,0,11,0,0,0,0,0,0,720,0
11690,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11691,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11692,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11693,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11694,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11695,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11696,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11697,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11698,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
11699,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11700,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11701,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11702,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11703,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11704,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11705,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11706,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11707,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
11708,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11709,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11710,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11711,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11712,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11713,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11714,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
11715,Authentication,68,34,-25,920,0,11,0,0,1,0,0,0,720,0
11716,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11717,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11718,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11719,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
11720,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11721,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11722,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11723,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11724,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11725,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11726,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11727,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11728,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11729,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11730,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11731,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11732,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11733,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11734,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11735,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11736,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11737,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11738,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11739,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11740,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11741,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11742,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11743,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11744,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11745,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11746,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
11747,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11748,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11749,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11750,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11751,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11752,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11753,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11754,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
11755,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
11756,Authentication,68,34,-25,920,0,11,0,0,0,0,0,0,720,0
11757,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11758,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11759,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11760,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11761,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11762,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11763,Authentication,68,34,-25,920,0,11,0,0,1,0,0,0,720,0
11764,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11765,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11766,Authentication,68,34,-40,920,0,11,0,0,1,0,0,0,720,0
11767,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11768,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11769,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11770,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11771,Authentication,68,34,-29,920,0,11,0,0,0,0,0,0,720,0
11772,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11773,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11774,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11775,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11776,Authentication,68,34,-26,920,0,11,0,0,0,0,0,0,720,0
11777,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
11778,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11779,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11780,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11781,Authentication,68,34,-29,920,0,11,0,0,0,0,0,0,720,0
11782,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11783,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11784,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11785,Authentication,68,34,-29,920,0,11,0,0,0,0,0,0,720,0
11786,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11787,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11788,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11789,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
11790,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11791,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11792,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11793,Authentication,68,34,-25,920,0,11,0,0,1,0,0,0,720,0
11794,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11795,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11796,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11797,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11798,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11799,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11800,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11801,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11802,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11803,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
11804,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11805,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11806,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11807,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11808,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11809,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11810,Authentication,68,34,-29,920,0,11,0,0,0,0,0,0,720,0
11811,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11812,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11813,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11814,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11815,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11816,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11817,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11818,Authentication,166,34,-60,920,0,11,0,0,0,0,0,0,0,0
11819,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11820,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11821,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11822,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11823,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
11824,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11825,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11826,Authentication,68,34,-29,920,0,11,0,0,0,0,0,0,720,0
11827,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11828,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11829,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11830,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11831,S1G Beacon,132,34,0,920,3,1,,,,,,,0,1
11832,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11833,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11834,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11835,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11836,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11837,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11838,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11839,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11840,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11841,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11842,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11843,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11844,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11845,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11846,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11847,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11848,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11849,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11850,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11851,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11852,Authentication,68,34,-25,920,0,11,0,0,0,0,0,0,720,0
11853,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11854,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11855,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11856,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
11857,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11858,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11859,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
11860,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11861,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11862,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11863,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11864,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11865,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11866,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
11867,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11868,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11869,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11870,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11871,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11872,S1G Beacon,129,34,-27,920,3,1,,,,,,,0,1
11873,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11874,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11875,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11876,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11877,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
11878,S1G Beacon,132,34,0,920,3,1,,,,,,,0,1
11879,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
11880,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11881,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11882,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11883,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11884,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11885,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11886,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11887,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11888,Authentication,68,34,-25,920,0,11,0,0,0,0,0,0,720,0
11889,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
11890,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11891,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11892,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11893,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11894,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11895,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
11896,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11897,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11898,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11899,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
11900,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11901,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
11902,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11903,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
11904,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
11905,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
11906,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11907,Authentication,68,34,-25,920,0,11,0,0,1,0,0,0,720,0
11908,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
11909,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11910,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
11911,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11912,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11913,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11914,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11915,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
11916,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11917,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11918,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11919,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11920,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11921,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11922,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11923,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11924,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11925,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11926,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11927,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11928,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11929,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11930,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11931,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11932,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11933,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11934,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11935,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11936,Authentication,68,34,-30,920,0,11,0,0,0,0,0,0,720,0
11937,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11938,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11939,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11940,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11941,Authentication,68,34,-29,920,0,11,0,0,0,0,0,0,720,0
11942,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11943,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11944,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11945,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
11946,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11947,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
11948,Authentication,68,34,-29,920,0,11,0,0,0,0,0,0,720,0
11949,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11950,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11951,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11952,Authentication,68,34,-31,920,0,11,0,0,0,0,0,0,720,0
11953,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
11954,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11955,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11956,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11957,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11958,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11959,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11960,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11961,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
11962,Authentication,68,34,-29,920,0,11,0,0,0,0,0,0,720,0
11963,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11964,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11965,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11966,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11967,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11968,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11969,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11970,S1G Beacon,132,34,0,920,3,1,,,,,,,0,1
11971,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11972,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11973,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11974,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
11975,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11976,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
11977,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11978,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11979,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11980,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11981,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11982,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11983,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11984,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11985,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11986,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11987,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11988,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11989,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11990,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
11991,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
11992,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
11993,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11994,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11995,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
11996,Authentication,68,34,-30,920,0,11,0,0,0,0,0,0,720,0
11997,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
11998,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
11999,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
12000,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
12001,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
12002,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12003,Authentication,68,34,-31,920,0,11,0,0,1,0,0,0,720,0
12004,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12005,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
12006,Authentication,68,34,-29,920,0,11,0,0,0,0,0,0,720,0
12007,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12008,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
12009,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
12010,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
12011,Authentication,68,34,-29,920,0,11,0,0,0,0,0,0,720,0
12012,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
12013,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12014,Authentication,68,34,-31,920,0,11,0,0,1,0,0,0,720,0
12015,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12016,S1G Beacon,132,34,0,920,3,1,,,,,,,0,1
12017,Authentication,68,34,-29,920,0,11,0,0,0,0,0,0,720,0
12018,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
12019,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12020,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12021,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
12022,Authentication,68,34,-30,920,0,11,0,0,0,0,0,0,720,0
12023,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12024,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12025,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
12026,Authentication,68,34,-31,920,0,11,0,0,0,0,0,0,720,0
12027,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12028,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12029,Authentication,68,34,-31,920,0,11,0,0,1,0,0,0,720,0
12030,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
12031,Authentication,68,34,-30,920,0,11,0,0,0,0,0,0,720,0
12032,Authentication,68,34,-31,920,0,11,0,0,1,0,0,0,720,0
12033,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12034,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
12035,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12036,Authentication,68,34,-31,920,0,11,0,0,0,0,0,0,720,0
12037,Authentication,68,34,-31,920,0,11,0,0,1,0,0,0,720,0
12038,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12039,Authentication,68,34,-30,920,0,11,0,0,0,0,0,0,720,0
12040,Authentication,68,34,-31,920,0,11,0,0,1,0,0,0,720,0
12041,Authentication,68,34,-31,920,0,11,0,0,1,0,0,0,720,0
12042,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
12043,Authentication,68,34,-31,920,0,11,0,0,0,0,0,0,720,0
12044,Authentication,68,34,-31,920,0,11,0,0,1,0,0,0,720,0
12045,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12046,Authentication,68,34,-31,920,0,11,0,0,1,0,0,0,720,0
12047,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
12048,S1G Beacon,61,34,-46,920,3,1,,,,,,,0,1
12049,Authentication,68,34,-31,920,0,11,0,0,0,0,0,0,720,0
12050,Authentication,68,34,-31,920,0,11,0,0,1,0,0,0,720,0
12051,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12052,Authentication,68,34,-31,920,0,11,0,0,1,0,0,0,720,0
12053,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
12054,S1G Beacon,132,34,0,920,3,1,,,,,,,0,1
12055,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
12056,Authentication,68,34,-30,920,0,11,0,0,0,0,0,0,720,0
12057,Authentication,68,34,-31,920,0,11,0,0,1,0,0,0,720,0
12058,Authentication,68,34,-29,920,0,11,0,0,1,0,0,0,720,0
12059,Authentication,68,34,-31,920,0,11,0,0,1,0,0,0,720,0
12060,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
12061,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
12062,Authentication,68,34,-30,920,0,11,0,0,1,0,0,0,720,0
